channel_id,sequence,send_height,ack_height,block_delay,send_time,ack_time,fee_amount,fee_denom
channel-115,20335,30225727,30225740.0,13.0,,,,
channel-326,537427,30225757,30225762.0,5.0,,,,
channel-750,681261,30225773,30225784.0,11.0,,,,
channel-6994,1322782,30225779,30225792.0,13.0,,,,
channel-88,467052,30225784,30225797.0,13.0,,,,
channel-75,844686,30225830,30225841.0,11.0,,,,
channel-199,132523,30225831,30225840.0,9.0,,,,
channel-85077,59190,30225833,30225843.0,10.0,,,,
channel-21113,25278,30225834,30225840.0,6.0,,,,
channel-199,132524,30225836,30225844.0,8.0,,,,
channel-6994,1322783,30225874,30225883.0,9.0,,,,
channel-208,1489436,30225890,30225897.0,7.0,,,,
channel-20082,9859,30225926,30226074.0,148.0,,,,
channel-42,1489890,30225930,30225935.0,5.0,,,,
channel-85077,59191,30225937,30225948.0,11.0,,,,
channel-6787,166595,30225961,30225965.0,4.0,,,,
channel-1279,67105,30225967,30226136.0,169.0,,,,
channel-0,4036486,30225997,30226006.0,9.0,,,,
channel-750,681262,30226001,30226006.0,5.0,,,,
channel-2188,43464,30226005,30226010.0,5.0,,,,
channel-750,681263,30226007,30226014.0,7.0,,,,
channel-115,20336,30226012,30226019.0,7.0,,,,
channel-750,681264,30226012,30226025.0,13.0,,,,
channel-750,681265,30226018,30226025.0,7.0,,,,
channel-122,667574,30226033,30226036.0,3.0,,,,
channel-750,681266,30226033,30226039.0,6.0,,,,
channel-750,681267,30226041,30226057.0,16.0,,,,
channel-0,4036487,30226046,30226053.0,7.0,,,,
channel-750,681268,30226050,30226054.0,4.0,,,,
channel-750,681269,30226056,30226066.0,10.0,,,,
channel-782,310041,30226058,30226064.0,6.0,,,,
channel-1,408138,30226058,30226067.0,9.0,,,,
channel-750,681270,30226071,30226078.0,7.0,,,,
channel-251,85149,30226083,30226093.0,10.0,,,,
channel-750,681271,30226086,30226091.0,5.0,,,,
channel-750,681272,30226099,30226105.0,6.0,,,,
channel-79241,949,30226139,30226146.0,7.0,,,,
channel-21113,25279,30226160,30226169.0,9.0,,,,
channel-199,132525,30226181,30226191.0,10.0,,,,
channel-208,1489437,30226189,30226199.0,10.0,,,,
channel-42,1489891,30226199,30226209.0,10.0,,,,
channel-85077,59192,30226292,30226299.0,7.0,,,,
channel-326,537428,30226323,30226329.0,6.0,,,,
channel-750,681273,30226366,30226380.0,14.0,,,,
channel-750,681274,30226381,30226385.0,4.0,,,,
channel-0,4036488,30226399,30226413.0,14.0,,,,
channel-0,4036489,30226402,30226413.0,11.0,,,,
channel-42,1489892,30226411,30226418.0,7.0,,,,
channel-122,667575,30226417,30226421.0,4.0,,,,
channel-91017,2726,30226420,30226430.0,10.0,,,,
channel-1,408139,30226424,30226464.0,40.0,,,,
channel-750,681275,30226424,30226436.0,12.0,,,,
channel-2,130572,30226436,30226449.0,13.0,,,,
channel-2188,43465,30226450,30226455.0,5.0,,,,
channel-199,132526,30226464,30226473.0,9.0,,,,
channel-0,4036490,30226468,30226477.0,9.0,,,,
channel-0,4036491,30226471,30226480.0,9.0,,,,
channel-42,1489893,30226481,30226489.0,8.0,,,,
channel-38946,124025,30226492,30226510.0,18.0,,,,
channel-0,4036492,30226540,30226549.0,9.0,,,,
channel-75,844687,30226549,30226556.0,7.0,,,,
channel-0,4036493,30226561,30226570.0,9.0,,,,
channel-85077,59193,30226570,30226580.0,10.0,,,,
channel-122,667576,30226586,30226590.0,4.0,,,,
channel-199,132527,30226609,30226621.0,12.0,,,,
channel-72,516385,30226649,30226676.0,27.0,,,,
channel-115,20337,30226669,30226678.0,9.0,,,,
channel-6994,1322784,30226701,30226726.0,25.0,,,,
channel-6994,1322785,30226715,30226726.0,11.0,,,,
channel-208,1489438,30226721,30226733.0,12.0,,,,
channel-0,4036494,30226762,30226771.0,9.0,,,,
channel-0,4036495,30226787,30226798.0,11.0,,,,
channel-750,681276,30226790,30226796.0,6.0,,,,
channel-2188,43466,30226796,30226801.0,5.0,,,,
channel-88,467053,30226799,30226810.0,11.0,,,,
channel-0,4036496,30226806,30226815.0,9.0,,,,
channel-216,94107,30226811,30226815.0,4.0,,,,
channel-79092,1386,30226820,30226845.0,25.0,,,,
channel-0,4036497,30226826,30226842.0,16.0,,,,
channel-75,844688,30226828,30226835.0,7.0,,,,
channel-750,681277,30226833,30226857.0,24.0,,,,
channel-208,1489439,30226850,30226868.0,18.0,,,,
channel-874,292378,30226859,30226875.0,16.0,,,,
channel-19774,345728,30226889,30226898.0,9.0,,,,
channel-91017,2727,30226894,30226900.0,6.0,,,,
channel-0,4036498,30226914,30226922.0,8.0,,,,
channel-85077,59194,30226976,30226985.0,9.0,,,,
channel-750,681278,30226996,30227002.0,6.0,,,,
channel-204,670733,30227009,30227017.0,8.0,,,,
channel-75,844689,30227032,30227041.0,9.0,,,,
channel-122,667577,30227065,30227069.0,4.0,,,,
channel-85077,59195,30227071,30227087.0,16.0,,,,
channel-251,85150,30227075,30227088.0,13.0,,,,
channel-1575,15172,30227090,30227099.0,9.0,,,,
channel-75,844690,30227092,30227098.0,6.0,,,,
channel-208,1489440,30227113,30227128.0,15.0,,,,
channel-0,4036499,30227119,30227133.0,14.0,,,,
channel-557,52042,30227171,30227177.0,6.0,,,,
channel-85077,59196,30227175,30227185.0,10.0,,,,
channel-750,681279,30227214,30227228.0,14.0,,,,
channel-85077,59197,30227227,30227238.0,11.0,,,,
channel-208,1489441,30227235,30227243.0,8.0,,,,
channel-0,4036500,30227248,30227259.0,11.0,,,,
channel-6994,1322786,30227290,30227310.0,20.0,,,,
channel-0,4036501,30227309,30227330.0,21.0,,,,
channel-122,667578,30227316,30227320.0,4.0,,,,
channel-85077,59198,30227323,30227332.0,9.0,,,,
channel-0,4036502,30227362,30227371.0,9.0,,,,
channel-874,292379,30227377,30227384.0,7.0,,,,
channel-0,4036503,30227386,30227402.0,16.0,,,,
channel-750,681280,30227393,30227405.0,12.0,,,,
channel-0,4036504,30227393,30227406.0,13.0,,,,
channel-89298,18566,30227422,30227434.0,12.0,,,,
channel-6994,1322787,30227427,30227448.0,21.0,,,,
channel-0,4036505,30227442,30227449.0,7.0,,,,
channel-0,4036506,30227443,30227460.0,17.0,,,,
channel-750,681281,30227444,30227455.0,11.0,,,,
channel-750,681282,30227460,30227481.0,21.0,,,,
channel-85077,59199,30227467,30227476.0,9.0,,,,
channel-113,301261,30227480,30227503.0,23.0,,,,
channel-750,681283,30227497,30227516.0,19.0,,,,
channel-6994,1322788,30227514,30227527.0,13.0,,,,
channel-6994,1322789,30227533,30227557.0,24.0,,,,
channel-75,844691,30227533,30227541.0,8.0,,,,
channel-6994,1322790,30227552,30227563.0,11.0,,,,
channel-750,681284,30227569,30227586.0,17.0,,,,
channel-1,408140,30227584,30227606.0,22.0,,,,
channel-750,681285,30227598,30227609.0,11.0,,,,
channel-122,667579,30227598,30227602.0,4.0,,,,
channel-199,132528,30227608,30227623.0,15.0,,,,
channel-750,681286,30227610,30227615.0,5.0,,,,
channel-208,1489442,30227614,30227623.0,9.0,,,,
channel-208,1489443,30227619,30227625.0,6.0,,,,
channel-642,126478,30227630,30227749.0,119.0,,,,
channel-0,4036507,30227631,30227642.0,11.0,,,,
channel-412,64432,30227631,30227642.0,11.0,,,,
channel-4,166805,30227656,30227686.0,30.0,,,,
channel-0,4036508,30227661,30227671.0,10.0,,,,
channel-0,4036509,30227672,30227680.0,8.0,,,,
channel-326,537429,30227680,30227686.0,6.0,,,,
channel-750,681287,30227706,30227718.0,12.0,,,,
channel-188,190514,30227710,30227718.0,8.0,,,,
channel-4,166806,30227734,30227741.0,7.0,,,,
channel-0,4036510,30227766,30227777.0,11.0,,,,
channel-0,4036511,30227771,30227782.0,11.0,,,,
channel-42,1489894,30227781,30227787.0,6.0,,,,
channel-76971,12211,30227783,30227798.0,15.0,,,,
channel-75,844692,30227786,30227792.0,6.0,,,,
channel-251,85151,30227804,30227818.0,14.0,,,,
channel-42,1489895,30227804,30227811.0,7.0,,,,
channel-4,166807,30227817,30227839.0,22.0,,,,
channel-0,4036512,30227820,30227840.0,20.0,,,,
channel-143,128254,30227822,30227832.0,10.0,,,,
channel-188,190515,30227826,30227837.0,11.0,,,,
channel-4,166808,30227834,30227865.0,31.0,,,,
channel-6994,1322791,30227835,30227844.0,9.0,,,,
channel-0,4036513,30227842,30227868.0,26.0,,,,
channel-73755,5822,30227843,30227860.0,17.0,,,,
channel-0,4036514,30227868,30227889.0,21.0,,,,
channel-75,844693,30227886,30227894.0,8.0,,,,
channel-208,1489444,30227891,30227902.0,11.0,,,,
channel-85077,59200,30227894,30227907.0,13.0,,,,
channel-2,130573,30227904,30227914.0,10.0,,,,
channel-750,681288,30227911,30227922.0,11.0,,,,
channel-0,4036515,30227936,30227945.0,9.0,,,,
channel-0,4036516,30227960,30227970.0,10.0,,,,
channel-0,4036517,30227968,30227988.0,20.0,,,,
channel-0,4036518,30227980,30227993.0,13.0,,,,
channel-75,844694,30228017,30228025.0,8.0,,,,
channel-750,681289,30228020,30228025.0,5.0,,,,
channel-85077,59201,30228023,30228033.0,10.0,,,,
channel-75,844695,30228028,30228035.0,7.0,,,,
channel-85077,59202,30228031,30228042.0,11.0,,,,
channel-85077,59203,30228034,30228050.0,16.0,,,,
channel-42,1489896,30228059,30228065.0,6.0,,,,
channel-42,1489897,30228065,30228075.0,10.0,,,,
channel-0,4036519,30228071,30228081.0,10.0,,,,
channel-19774,345729,30228078,30228085.0,7.0,,,,
channel-2,130574,30228083,30228095.0,12.0,,,,
channel-38946,124026,30228087,30228098.0,11.0,,,,
channel-0,4036520,30228105,30228115.0,10.0,,,,
channel-750,681290,30228111,30228118.0,7.0,,,,
channel-0,4036521,30228111,30228120.0,9.0,,,,
channel-0,4036522,30228121,30228134.0,13.0,,,,
channel-750,681291,30228127,30228132.0,5.0,,,,
channel-6994,1322792,30228134,30228147.0,13.0,,,,
channel-122,667580,30228144,30228148.0,4.0,,,,
channel-0,4036523,30228159,30228170.0,11.0,,,,
channel-42,1489898,30228166,30228172.0,6.0,,,,
channel-85077,59204,30228171,30228180.0,9.0,,,,
channel-199,132529,30228172,30228185.0,13.0,,,,
channel-0,4036524,30228185,30228196.0,11.0,,,,
channel-6787,166596,30228189,30228194.0,5.0,,,,
channel-208,1489445,30228198,30228208.0,10.0,,,,
channel-259,314174,30228204,30228210.0,6.0,,,,
channel-122,667581,30228205,30228209.0,4.0,,,,
channel-259,314175,30228208,30228257.0,49.0,,,,
channel-0,4036525,30228212,30228218.0,6.0,,,,
channel-122,667582,30228214,30228223.0,9.0,,,,
channel-0,4036526,30228215,30228228.0,13.0,,,,
channel-750,681292,30228238,30228243.0,5.0,,,,
channel-122,667583,30228252,30228256.0,4.0,,,,
channel-750,681293,30228260,30228275.0,15.0,,,,
channel-6994,1322793,30228270,30228280.0,10.0,,,,
channel-208,1489446,30228283,30228294.0,11.0,,,,
channel-85077,59205,30228295,30228303.0,8.0,,,,
channel-0,4036527,30228302,30228312.0,10.0,,,,
channel-6994,1322794,30228326,30228354.0,28.0,,,,
channel-208,1489447,30228356,30228367.0,11.0,,,,
channel-199,132530,30228385,30228396.0,11.0,,,,
channel-6897,5626,30228386,30228395.0,9.0,,,,
channel-750,681294,30228392,30228399.0,7.0,,,,
channel-0,4036528,30228401,30228412.0,11.0,,,,
channel-0,4036529,30228404,30228422.0,18.0,,,,
channel-0,4036530,30228406,30228422.0,16.0,,,,
channel-0,4036531,30228429,30228439.0,10.0,,,,
channel-0,4036532,30228437,30228456.0,19.0,,,,
channel-38946,124027,30228471,30228489.0,18.0,,,,
channel-0,4036533,30228478,30228505.0,27.0,,,,
channel-199,132531,30228497,30228501.0,4.0,,,,
channel-750,681295,30228505,30228519.0,14.0,,,,
channel-42,1489899,30228505,30228540.0,35.0,,,,
channel-199,132532,30228509,30228520.0,11.0,,,,
channel-1,408141,30228525,30228537.0,12.0,,,,
channel-750,681296,30228531,30228540.0,9.0,,,,
channel-6994,1322795,30228538,30228547.0,9.0,,,,
channel-6994,1322796,30228541,30228552.0,11.0,,,,
channel-0,4036534,30228543,30228556.0,13.0,,,,
channel-750,681297,30228553,30228561.0,8.0,,,,
channel-0,4036535,30228561,30228571.0,10.0,,,,
channel-326,537430,30228568,30228576.0,8.0,,,,
channel-75,844696,30228571,30228580.0,9.0,,,,
channel-326,537431,30228580,30228588.0,8.0,,,,
channel-199,132533,30228586,30228595.0,9.0,,,,
channel-1,408142,30228587,30228602.0,15.0,,,,
channel-75,844697,30228594,30228601.0,7.0,,,,
channel-750,681298,30228609,30228618.0,9.0,,,,
channel-199,132534,30228624,30228650.0,26.0,,,,
channel-1,408143,30228630,30228651.0,21.0,,,,
channel-188,190516,30228632,30228644.0,12.0,,,,
channel-1,408144,30228657,30228676.0,19.0,,,,
channel-750,681299,30228659,30228663.0,4.0,,,,
channel-6787,166597,30228664,30228668.0,4.0,,,,
channel-1,408145,30228667,30228676.0,9.0,,,,
channel-874,292380,30228671,30228677.0,6.0,,,,
channel-874,292381,30228680,30228685.0,5.0,,,,
channel-1,408146,30228697,30228736.0,39.0,,,,
channel-184,137351,30228698,30228714.0,16.0,,,,
channel-326,537432,30228700,30228708.0,8.0,,,,
channel-874,292382,30228702,30228707.0,5.0,,,,
channel-874,292383,30228702,30228707.0,5.0,,,,
channel-6897,5627,30228719,30228727.0,8.0,,,,
channel-199,132535,30228728,30228739.0,11.0,,,,
channel-750,681300,30228744,30228750.0,6.0,,,,
channel-75,844698,30228744,30228752.0,8.0,,,,
channel-0,4036536,30228746,30228753.0,7.0,,,,
channel-88,467054,30228752,30228773.0,21.0,,,,
channel-874,292384,30228753,30228757.0,4.0,,,,
channel-874,292385,30228761,30228766.0,5.0,,,,
channel-2188,43467,30228762,30228766.0,4.0,,,,
channel-750,681301,30228772,30228782.0,10.0,,,,
channel-122,667584,30228774,30228778.0,4.0,,,,
channel-874,292386,30228795,30228801.0,6.0,,,,
channel-874,292387,30228799,30228803.0,4.0,,,,
channel-874,292388,30228806,30228811.0,5.0,,,,
channel-19774,345730,30228808,30228816.0,8.0,,,,
channel-2188,43468,30228820,30228824.0,4.0,,,,
channel-0,4036537,30228827,30228834.0,7.0,,,,
channel-199,132536,30228832,30228842.0,10.0,,,,
channel-0,4036538,30228836,30228861.0,25.0,,,,
channel-98081,23,30228840,30229026.0,186.0,,,,
channel-874,292389,30228841,30228846.0,5.0,,,,
channel-75016,4557,30228846,30228865.0,19.0,,,,
channel-85077,59206,30228852,30228863.0,11.0,,,,
channel-6994,1322797,30228858,30228871.0,13.0,,,,
channel-750,681302,30228861,30228867.0,6.0,,,,
channel-0,4036539,30228902,30228914.0,12.0,,,,
channel-4,166809,30228917,30228927.0,10.0,,,,
channel-0,4036540,30228923,30228934.0,11.0,,,,
channel-2188,43469,30228934,30228939.0,5.0,,,,
channel-2188,43470,30228934,30228939.0,5.0,,,,
channel-0,4036541,30228939,30228949.0,10.0,,,,
channel-113,301262,30228941,30228951.0,10.0,,,,
channel-259,314176,30228949,30228954.0,5.0,,,,
channel-874,292390,30228958,30228968.0,10.0,,,,
channel-146,20023,30228959,30228968.0,9.0,,,,
channel-73,51328,30228967,30228980.0,13.0,,,,
channel-75,844699,30228982,30228989.0,7.0,,,,
channel-6994,1322798,30228984,30228996.0,12.0,,,,
channel-874,292391,30229008,30229015.0,7.0,,,,
channel-6994,1322799,30229018,30229029.0,11.0,,,,
channel-122,667585,30229024,30229027.0,3.0,,,,
channel-38946,124028,30229026,30229038.0,12.0,,,,
channel-113,301263,30229030,30229039.0,9.0,,,,
channel-0,4036542,30229037,30229046.0,9.0,,,,
channel-4,166810,30229074,30229093.0,19.0,,,,
channel-113,301264,30229074,30229092.0,18.0,,,,
channel-42,1489900,30229080,30229086.0,6.0,,,,
channel-144,86669,30229090,30229100.0,10.0,,,,
channel-89321,19322,30229103,30229114.0,11.0,,,,
channel-259,314177,30229108,30229114.0,6.0,,,,
channel-113,301265,30229109,30229121.0,12.0,,,,
channel-0,4036543,30229112,30229133.0,21.0,,,,
channel-2694,3278,30229119,30229140.0,21.0,,,,
channel-0,4036544,30229129,30229138.0,9.0,,,,
channel-188,190517,30229136,30229161.0,25.0,,,,
channel-0,4036545,30229138,30229148.0,10.0,,,,
channel-259,314178,30229142,30229148.0,6.0,,,,
channel-251,85152,30229145,30229155.0,10.0,,,,
channel-259,314179,30229152,30229160.0,8.0,,,,
channel-0,4036546,30229155,30229168.0,13.0,,,,
channel-88,467055,30229167,30229177.0,10.0,,,,
channel-204,670734,30229175,30229181.0,6.0,,,,
channel-4,166811,30229178,30229199.0,21.0,,,,
channel-143,128255,30229182,30229191.0,9.0,,,,
channel-2188,43471,30229183,30229188.0,5.0,,,,
channel-188,190518,30229185,30229224.0,39.0,,,,
channel-874,292392,30229203,30229208.0,5.0,,,,
channel-2188,43472,30229207,30229212.0,5.0,,,,
channel-874,292393,30229217,30229234.0,17.0,,,,
channel-85077,59207,30229231,30229238.0,7.0,,,,
channel-874,292394,30229232,30229238.0,6.0,,,,
channel-42,1489901,30229232,30229244.0,12.0,,,,
channel-0,4036547,30229233,30229252.0,19.0,,,,
channel-783,104174,30229274,30229286.0,12.0,,,,
channel-0,4036548,30229276,30229288.0,12.0,,,,
channel-522,40412,30229277,30229287.0,10.0,,,,
channel-874,292395,30229282,30229291.0,9.0,,,,
channel-0,4036549,30229283,30229291.0,8.0,,,,
channel-75,844700,30229287,30229306.0,19.0,,,,
channel-642,126479,30229302,30229358.0,56.0,,,,
channel-874,292396,30229320,30229324.0,4.0,,,,
channel-0,4036550,30229320,30229328.0,8.0,,,,
channel-6994,1322800,30229350,30229360.0,10.0,,,,
channel-750,681303,30229365,30229374.0,9.0,,,,
channel-0,4036551,30229367,30229392.0,25.0,,,,
channel-122,667586,30229388,30229392.0,4.0,,,,
channel-0,4036552,30229406,30229425.0,19.0,,,,
channel-874,292397,30229410,30229417.0,7.0,,,,
channel-184,137352,30229426,30229438.0,12.0,,,,
channel-6897,5628,30229439,30229444.0,5.0,,,,
channel-0,4036553,30229442,30229450.0,8.0,,,,
channel-750,681304,30229447,30229452.0,5.0,,,,
channel-874,292398,30229447,30229453.0,6.0,,,,
channel-750,681305,30229449,30229459.0,10.0,,,,
channel-208,1489448,30229449,30229458.0,9.0,,,,
channel-874,292399,30229453,30229459.0,6.0,,,,
channel-874,292400,30229461,30229465.0,4.0,,,,
channel-874,292401,30229465,30229471.0,6.0,,,,
channel-767,14349,30229467,30229480.0,13.0,,,,
channel-874,292402,30229472,30229481.0,9.0,,,,
channel-874,292403,30229488,30229494.0,6.0,,,,
channel-874,292404,30229492,30229498.0,6.0,,,,
channel-874,292405,30229498,30229503.0,5.0,,,,
channel-783,104175,30229500,30229508.0,8.0,,,,
channel-1,408147,30229509,30229563.0,54.0,,,,
channel-874,292406,30229509,30229515.0,6.0,,,,
channel-216,94108,30229510,30229515.0,5.0,,,,
channel-2188,43473,30229533,30229537.0,4.0,,,,
channel-874,292407,30229535,30229542.0,7.0,,,,
channel-122,667587,30229543,30229547.0,4.0,,,,
channel-0,4036554,30229549,30229559.0,10.0,,,,
channel-113,301266,30229560,30229570.0,10.0,,,,
channel-208,1489449,30229572,30229582.0,10.0,,,,
channel-88,467056,30229575,30229604.0,29.0,,,,
channel-2188,43474,30229607,30229612.0,5.0,,,,
channel-72,516386,30229637,30229677.0,40.0,,,,
channel-2188,43475,30229638,30229642.0,4.0,,,,
channel-199,132537,30229656,30229673.0,17.0,,,,
channel-0,4036555,30229669,30229680.0,11.0,,,,
channel-88,467057,30229670,30229682.0,12.0,,,,
channel-19774,345731,30229672,30229686.0,14.0,,,,
channel-0,4036556,30229689,30229696.0,7.0,,,,
channel-208,1489450,30229696,30229703.0,7.0,,,,
channel-143,128256,30229702,30229712.0,10.0,,,,
channel-326,537433,30229703,30229709.0,6.0,,,,
channel-0,4036557,30229703,30229714.0,11.0,,,,
channel-750,681306,30229727,30229737.0,10.0,,,,
channel-73755,5823,30229727,30229736.0,9.0,,,,
channel-412,64433,30229732,30229744.0,12.0,,,,
channel-4,166812,30229733,30229760.0,27.0,,,,
channel-85077,59208,30229738,30229750.0,12.0,,,,
channel-122,667588,30229738,30229743.0,5.0,,,,
channel-6787,166598,30229742,30229747.0,5.0,,,,
channel-0,4036558,30229753,30229763.0,10.0,,,,
channel-0,4036559,30229768,30229776.0,8.0,,,,
channel-75,844701,30229776,30229783.0,7.0,,,,
channel-1429,140675,30229787,30229797.0,10.0,,,,
channel-6994,1322801,30229790,30229801.0,11.0,,,,
channel-208,1489451,30229795,30229805.0,10.0,,,,
channel-750,681307,30229822,30229833.0,11.0,,,,
channel-75,844702,30229838,30229845.0,7.0,,,,
channel-259,314180,30229853,30229860.0,7.0,,,,
channel-165,71406,30229862,30229872.0,10.0,,,,
channel-82,18940,30229863,30229895.0,32.0,,,,
channel-0,4036560,30229864,30229872.0,8.0,,,,
channel-88,467058,30229868,30229879.0,11.0,,,,
channel-2188,43476,30229891,30229895.0,4.0,,,,
channel-0,4036561,30229899,30229908.0,9.0,,,,
channel-259,314181,30229913,30229923.0,10.0,,,,
channel-77,50251,30229916,30229928.0,12.0,,,,
channel-412,64434,30229927,30229933.0,6.0,,,,
channel-1279,67106,30229930,30229946.0,16.0,,,,
channel-85077,59209,30229951,30229960.0,9.0,,,,
channel-229,54997,30229952,30229964.0,12.0,,,,
channel-0,4036562,30229955,30229964.0,9.0,,,,
channel-85077,59210,30229957,30229964.0,7.0,,,,
channel-229,54998,30229964,30229975.0,11.0,,,,
channel-85077,59211,30229966,30229979.0,13.0,,,,
channel-750,681308,30229980,30229984.0,4.0,,,,
channel-320,119146,30229984,30230019.0,35.0,,,,
channel-0,4036563,30229987,30230000.0,13.0,,,,
channel-522,40413,30229994,30230002.0,8.0,,,,
channel-750,681309,30229998,30230008.0,10.0,,,,
channel-0,4036564,30230003,30230015.0,12.0,,,,
channel-1,408148,30230011,30230027.0,16.0,,,,
channel-229,54999,30230030,30230038.0,8.0,,,,
channel-750,681310,30230032,30230041.0,9.0,,,,
channel-874,292408,30230034,30230039.0,5.0,,,,
channel-874,292409,30230041,30230046.0,5.0,,,,
channel-188,190519,30230041,30230056.0,15.0,,,,
channel-42,1489902,30230043,30230050.0,7.0,,,,
channel-6994,1322802,30230044,30230069.0,25.0,,,,
channel-0,4036565,30230044,30230067.0,23.0,,,,
channel-75,844703,30230044,30230050.0,6.0,,,,
